Recording time;Current position[0].Device name;Current position[0].x (m);Current position[0].y (m);Current position[0].z (m);Current position[1].Device name;Current position[1].x (m);Current position[1].y (m);Current position[1].z (m);Current position[2].Device name;Current position[2].x (m);Current position[2].y (m);Current position[2].z (m);Target states
08-12-25 15:42:49.335;Camera;-0.017;1.171;0.021;Controller (right);0.192;0.788;0.369;Controller (left);-0.250;0.794;0.324;-
08-12-25 15:42:49.346;Camera;-0.017;1.171;0.021;Controller (right);0.192;0.788;0.369;Controller (left);-0.250;0.794;0.324;-
08-12-25 15:42:49.358;Camera;-0.017;1.171;0.022;Controller (right);0.192;0.788;0.369;Controller (left);-0.250;0.794;0.323;-
08-12-25 15:42:49.369;Camera;-0.017;1.171;0.022;Controller (right);0.192;0.788;0.369;Controller (left);-0.251;0.794;0.323;-
08-12-25 15:42:49.380;Camera;-0.017;1.171;0.022;Controller (right);0.192;0.788;0.369;Controller (left);-0.251;0.794;0.323;-
08-12-25 15:42:49.391;Camera;-0.017;1.171;0.022;Controller (right);0.192;0.788;0.369;Controller (left);-0.251;0.794;0.323;-
08-12-25 15:42:49.402;Camera;-0.017;1.170;0.022;Controller (right);0.192;0.788;0.369;Controller (left);-0.252;0.794;0.322;-
08-12-25 15:42:49.414;Camera;-0.017;1.170;0.022;Controller (right);0.192;0.788;0.369;Controller (left);-0.252;0.794;0.322;-
08-12-25 15:42:49.425;Camera;-0.017;1.170;0.022;Controller (right);0.192;0.788;0.369;Controller (left);-0.252;0.794;0.322;-
08-12-25 15:42:49.437;Camera;-0.017;1.170;0.022;Controller (right);0.192;0.788;0.369;Controller (left);-0.252;0.794;0.322;-
08-12-25 15:42:49.447;Camera;-0.017;1.170;0.022;Controller (right);0.192;0.788;0.369;Controller (left);-0.252;0.794;0.322;-
08-12-25 15:42:49.458;Camera;-0.017;1.170;0.022;Controller (right);0.192;0.788;0.369;Controller (left);-0.252;0.794;0.321;-
08-12-25 15:42:49.470;Camera;-0.017;1.170;0.022;Controller (right);0.192;0.788;0.369;Controller (left);-0.253;0.794;0.321;-
08-12-25 15:42:49.481;Camera;-0.017;1.170;0.022;Controller (right);0.192;0.788;0.369;Controller (left);-0.253;0.794;0.321;-
08-12-25 15:42:49.491;Camera;-0.017;1.170;0.022;Controller (right);0.191;0.788;0.369;Controller (left);-0.253;0.795;0.321;-
08-12-25 15:42:49.503;Camera;-0.017;1.170;0.022;Controller (right);0.191;0.788;0.369;Controller (left);-0.253;0.795;0.321;-
08-12-25 15:42:49.513;Camera;-0.017;1.170;0.022;Controller (right);0.191;0.788;0.368;Controller (left);-0.253;0.795;0.321;-
08-12-25 15:42:49.524;Camera;-0.017;1.170;0.022;Controller (right);0.191;0.788;0.368;Controller (left);-0.253;0.795;0.321;-
08-12-25 15:42:49.535;Camera;-0.017;1.170;0.022;Controller (right);0.191;0.788;0.369;Controller (left);-0.253;0.795;0.321;-
08-12-25 15:42:49.547;Camera;-0.017;1.170;0.022;Controller (right);0.191;0.788;0.369;Controller (left);-0.253;0.795;0.321;-
08-12-25 15:42:49.558;Camera;-0.017;1.170;0.022;Controller (right);0.191;0.788;0.368;Controller (left);-0.253;0.795;0.321;-
08-12-25 15:42:49.569;Camera;-0.017;1.170;0.022;Controller (right);0.191;0.788;0.369;Controller (left);-0.253;0.795;0.321;-
08-12-25 15:42:49.580;Camera;-0.017;1.170;0.022;Controller (right);0.191;0.788;0.368;Controller (left);-0.253;0.795;0.321;-
08-12-25 15:42:49.591;Camera;-0.017;1.170;0.022;Controller (right);0.191;0.788;0.368;Controller (left);-0.253;0.795;0.321;-
08-12-25 15:42:49.603;Camera;-0.017;1.170;0.022;Controller (right);0.191;0.788;0.369;Controller (left);-0.253;0.795;0.320;-
08-12-25 15:42:49.614;Camera;-0.017;1.170;0.022;Controller (right);0.191;0.788;0.368;Controller (left);-0.253;0.795;0.320;-
08-12-25 15:42:49.625;Camera;-0.017;1.169;0.022;Controller (right);0.191;0.788;0.368;Controller (left);-0.253;0.795;0.320;-
08-12-25 15:42:49.635;Camera;-0.017;1.169;0.022;Controller (right);0.191;0.788;0.369;Controller (left);-0.252;0.795;0.320;-
08-12-25 15:42:49.646;Camera;-0.017;1.169;0.023;Controller (right);0.191;0.788;0.369;Controller (left);-0.253;0.795;0.320;-
08-12-25 15:42:49.658;Camera;-0.017;1.169;0.023;Controller (right);0.191;0.788;0.369;Controller (left);-0.253;0.795;0.320;-
08-12-25 15:42:49.669;Camera;-0.017;1.169;0.023;Controller (right);0.191;0.788;0.369;Controller (left);-0.253;0.795;0.320;-
08-12-25 15:42:49.681;Camera;-0.017;1.169;0.023;Controller (right);0.191;0.788;0.369;Controller (left);-0.253;0.795;0.320;-
08-12-25 15:42:49.692;Camera;-0.017;1.169;0.023;Controller (right);0.191;0.788;0.369;Controller (left);-0.253;0.795;0.320;-
08-12-25 15:42:49.703;Camera;-0.016;1.169;0.023;Controller (right);0.191;0.788;0.369;Controller (left);-0.253;0.795;0.320;-
08-12-25 15:42:49.713;Camera;-0.016;1.169;0.023;Controller (right);0.191;0.788;0.369;Controller (left);-0.253;0.795;0.320;-
08-12-25 15:42:49.724;Camera;-0.016;1.169;0.023;Controller (right);0.191;0.788;0.369;Controller (left);-0.253;0.795;0.320;-
08-12-25 15:42:49.736;Camera;-0.016;1.169;0.023;Controller (right);0.191;0.788;0.369;Controller (left);-0.254;0.795;0.320;-
08-12-25 15:42:49.747;Camera;-0.016;1.169;0.023;Controller (right);0.191;0.788;0.369;Controller (left);-0.254;0.795;0.320;-
08-12-25 15:42:49.758;Camera;-0.016;1.169;0.023;Controller (right);0.191;0.788;0.369;Controller (left);-0.254;0.795;0.320;-
08-12-25 15:42:49.770;Camera;-0.016;1.169;0.023;Controller (right);0.191;0.788;0.369;Controller (left);-0.254;0.795;0.320;-
08-12-25 15:42:49.780;Camera;-0.016;1.169;0.023;Controller (right);0.191;0.788;0.369;Controller (left);-0.254;0.795;0.320;-
08-12-25 15:42:49.791;Camera;-0.016;1.169;0.023;Controller (right);0.191;0.788;0.369;Controller (left);-0.254;0.795;0.320;-
08-12-25 15:42:49.802;Camera;-0.016;1.168;0.023;Controller (right);0.191;0.788;0.369;Controller (left);-0.254;0.795;0.320;-
08-12-25 15:42:49.813;Camera;-0.016;1.168;0.023;Controller (right);0.191;0.788;0.369;Controller (left);-0.254;0.795;0.320;SPAWN
08-12-25 15:42:49.824;Camera;-0.016;1.168;0.024;Controller (right);0.191;0.788;0.369;Controller (left);-0.254;0.795;0.320;-
08-12-25 15:42:49.836;Camera;-0.016;1.168;0.024;Controller (right);0.191;0.788;0.369;Controller (left);-0.254;0.795;0.320;-
08-12-25 15:42:49.847;Camera;-0.016;1.168;0.024;Controller (right);0.191;0.788;0.369;Controller (left);-0.253;0.795;0.320;-
08-12-25 15:42:49.858;Camera;-0.016;1.168;0.024;Controller (right);0.191;0.788;0.369;Controller (left);-0.253;0.795;0.320;-
08-12-25 15:42:49.869;Camera;-0.016;1.168;0.024;Controller (right);0.191;0.788;0.369;Controller (left);-0.253;0.795;0.319;-
08-12-25 15:42:49.881;Camera;-0.016;1.168;0.024;Controller (right);0.191;0.787;0.369;Controller (left);-0.253;0.795;0.319;-
08-12-25 15:42:49.891;Camera;-0.016;1.168;0.024;Controller (right);0.191;0.787;0.369;Controller (left);-0.253;0.795;0.319;-
08-12-25 15:42:49.902;Camera;-0.016;1.168;0.024;Controller (right);0.191;0.787;0.369;Controller (left);-0.253;0.795;0.319;-
08-12-25 15:42:49.913;Camera;-0.016;1.168;0.024;Controller (right);0.191;0.787;0.369;Controller (left);-0.253;0.795;0.319;-
08-12-25 15:42:49.924;Camera;-0.016;1.168;0.024;Controller (right);0.191;0.787;0.369;Controller (left);-0.253;0.795;0.319;-
08-12-25 15:42:49.935;Camera;-0.016;1.168;0.024;Controller (right);0.192;0.787;0.369;Controller (left);-0.253;0.795;0.319;-
08-12-25 15:42:49.946;Camera;-0.016;1.168;0.024;Controller (right);0.192;0.787;0.369;Controller (left);-0.253;0.795;0.319;-
08-12-25 15:42:49.957;Camera;-0.016;1.167;0.024;Controller (right);0.192;0.787;0.370;Controller (left);-0.253;0.795;0.320;-
08-12-25 15:42:49.969;Camera;-0.016;1.167;0.024;Controller (right);0.192;0.787;0.370;Controller (left);-0.253;0.795;0.320;-
08-12-25 15:42:49.980;Camera;-0.016;1.167;0.024;Controller (right);0.192;0.787;0.370;Controller (left);-0.253;0.795;0.320;-
08-12-25 15:42:49.991;Camera;-0.016;1.167;0.024;Controller (right);0.192;0.787;0.370;Controller (left);-0.253;0.795;0.320;-
08-12-25 15:42:50.003;Camera;-0.015;1.167;0.024;Controller (right);0.192;0.787;0.370;Controller (left);-0.253;0.795;0.320;-
08-12-25 15:42:50.013;Camera;-0.015;1.167;0.025;Controller (right);0.192;0.787;0.370;Controller (left);-0.253;0.795;0.320;-
08-12-25 15:42:50.024;Camera;-0.015;1.167;0.025;Controller (right);0.192;0.787;0.370;Controller (left);-0.253;0.795;0.320;-
08-12-25 15:42:50.035;Camera;-0.015;1.167;0.025;Controller (right);0.192;0.787;0.370;Controller (left);-0.252;0.795;0.320;-
08-12-25 15:42:50.046;Camera;-0.015;1.167;0.025;Controller (right);0.192;0.788;0.370;Controller (left);-0.252;0.795;0.321;-
08-12-25 15:42:50.058;Camera;-0.015;1.167;0.025;Controller (right);0.192;0.788;0.369;Controller (left);-0.252;0.795;0.321;-
08-12-25 15:42:50.069;Camera;-0.014;1.166;0.025;Controller (right);0.192;0.788;0.369;Controller (left);-0.251;0.795;0.322;-
08-12-25 15:42:50.080;Camera;-0.014;1.166;0.026;Controller (right);0.192;0.788;0.370;Controller (left);-0.249;0.795;0.324;-
08-12-25 15:42:50.092;Camera;-0.014;1.166;0.026;Controller (right);0.192;0.788;0.370;Controller (left);-0.247;0.795;0.326;-
08-12-25 15:42:50.102;Camera;-0.014;1.166;0.026;Controller (right);0.192;0.788;0.369;Controller (left);-0.244;0.795;0.328;-
08-12-25 15:42:50.113;Camera;-0.014;1.166;0.027;Controller (right);0.192;0.788;0.370;Controller (left);-0.241;0.795;0.332;-
08-12-25 15:42:50.125;Camera;-0.014;1.166;0.028;Controller (right);0.192;0.788;0.370;Controller (left);-0.236;0.796;0.337;-
08-12-25 15:42:50.136;Camera;-0.014;1.166;0.029;Controller (right);0.192;0.788;0.370;Controller (left);-0.232;0.796;0.341;-
08-12-25 15:42:50.146;Camera;-0.014;1.166;0.030;Controller (right);0.192;0.788;0.370;Controller (left);-0.227;0.797;0.347;-
08-12-25 15:42:50.158;Camera;-0.014;1.166;0.031;Controller (right);0.192;0.788;0.371;Controller (left);-0.221;0.799;0.355;-
08-12-25 15:42:50.170;Camera;-0.014;1.166;0.032;Controller (right);0.192;0.788;0.371;Controller (left);-0.213;0.800;0.364;-
08-12-25 15:42:50.180;Camera;-0.013;1.166;0.033;Controller (right);0.191;0.787;0.371;Controller (left);-0.206;0.801;0.372;-
08-12-25 15:42:50.192;Camera;-0.013;1.166;0.035;Controller (right);0.191;0.787;0.371;Controller (left);-0.196;0.803;0.384;-
08-12-25 15:42:50.202;Camera;-0.013;1.166;0.037;Controller (right);0.190;0.786;0.372;Controller (left);-0.186;0.805;0.395;-
08-12-25 15:42:50.214;Camera;-0.013;1.165;0.038;Controller (right);0.190;0.786;0.372;Controller (left);-0.174;0.807;0.407;-
08-12-25 15:42:50.225;Camera;-0.012;1.165;0.040;Controller (right);0.189;0.785;0.372;Controller (left);-0.163;0.810;0.419;-
08-12-25 15:42:50.236;Camera;-0.012;1.165;0.042;Controller (right);0.188;0.785;0.372;Controller (left);-0.151;0.812;0.431;-
08-12-25 15:42:50.247;Camera;-0.012;1.164;0.044;Controller (right);0.187;0.785;0.373;Controller (left);-0.139;0.814;0.444;-
08-12-25 15:42:50.258;Camera;-0.011;1.164;0.047;Controller (right);0.186;0.785;0.373;Controller (left);-0.126;0.817;0.457;-
08-12-25 15:42:50.269;Camera;-0.011;1.163;0.049;Controller (right);0.184;0.785;0.372;Controller (left);-0.114;0.820;0.469;-
08-12-25 15:42:50.281;Camera;-0.011;1.163;0.051;Controller (right);0.183;0.785;0.372;Controller (left);-0.103;0.823;0.482;-
08-12-25 15:42:50.291;Camera;-0.010;1.162;0.053;Controller (right);0.182;0.785;0.372;Controller (left);-0.093;0.825;0.494;-
08-12-25 15:42:50.302;Camera;-0.010;1.161;0.056;Controller (right);0.180;0.786;0.371;Controller (left);-0.084;0.827;0.509;-
08-12-25 15:42:50.314;Camera;-0.009;1.160;0.058;Controller (right);0.179;0.786;0.371;Controller (left);-0.074;0.828;0.523;-
08-12-25 15:42:50.324;Camera;-0.009;1.160;0.060;Controller (right);0.177;0.787;0.370;Controller (left);-0.065;0.828;0.536;-
08-12-25 15:42:50.336;Camera;-0.008;1.159;0.062;Controller (right);0.176;0.787;0.370;Controller (left);-0.056;0.828;0.550;-
08-12-25 15:42:50.347;Camera;-0.008;1.158;0.064;Controller (right);0.175;0.787;0.370;Controller (left);-0.048;0.827;0.561;-
08-12-25 15:42:50.358;Camera;-0.007;1.158;0.065;Controller (right);0.174;0.788;0.370;Controller (left);-0.040;0.826;0.573;-
08-12-25 15:42:50.369;Camera;-0.007;1.157;0.067;Controller (right);0.174;0.788;0.370;Controller (left);-0.032;0.822;0.585;-
08-12-25 15:42:50.380;Camera;-0.006;1.157;0.069;Controller (right);0.174;0.788;0.370;Controller (left);-0.026;0.819;0.595;-
08-12-25 15:42:50.392;Camera;-0.005;1.156;0.070;Controller (right);0.173;0.789;0.369;Controller (left);-0.021;0.813;0.604;TOUCHED
08-12-25 15:42:50.403;Camera;-0.005;1.156;0.071;Controller (right);0.173;0.789;0.370;Controller (left);-0.018;0.808;0.612;-
08-12-25 15:42:50.412;Camera;-0.004;1.156;0.072;Controller (right);0.173;0.789;0.370;Controller (left);-0.015;0.803;0.619;-
08-12-25 15:42:50.424;Camera;-0.004;1.156;0.074;Controller (right);0.174;0.789;0.370;Controller (left);-0.015;0.797;0.625;-
08-12-25 15:42:50.435;Camera;-0.003;1.156;0.074;Controller (right);0.174;0.789;0.370;Controller (left);-0.014;0.792;0.632;-
08-12-25 15:42:50.446;Camera;-0.002;1.157;0.075;Controller (right);0.174;0.789;0.371;Controller (left);-0.015;0.787;0.635;-
08-12-25 15:42:50.457;Camera;-0.001;1.157;0.076;Controller (right);0.175;0.789;0.371;Controller (left);-0.017;0.784;0.638;-
08-12-25 15:42:50.469;Camera;0.000;1.157;0.076;Controller (right);0.175;0.789;0.372;Controller (left);-0.018;0.783;0.639;-
08-12-25 15:42:50.480;Camera;0.000;1.158;0.076;Controller (right);0.176;0.789;0.372;Controller (left);-0.021;0.784;0.638;-
08-12-25 15:42:50.491;Camera;0.001;1.158;0.076;Controller (right);0.176;0.788;0.373;Controller (left);-0.022;0.784;0.639;-
08-12-25 15:42:50.502;Camera;0.003;1.159;0.076;Controller (right);0.177;0.788;0.373;Controller (left);-0.024;0.790;0.636;-
08-12-25 15:42:50.513;Camera;0.004;1.159;0.076;Controller (right);0.177;0.788;0.373;Controller (left);-0.026;0.793;0.634;-
08-12-25 15:42:50.524;Camera;0.005;1.159;0.076;Controller (right);0.178;0.788;0.373;Controller (left);-0.027;0.798;0.630;-
08-12-25 15:42:50.536;Camera;0.006;1.159;0.075;Controller (right);0.179;0.787;0.374;Controller (left);-0.030;0.803;0.624;-
08-12-25 15:42:50.546;Camera;0.008;1.159;0.075;Controller (right);0.180;0.787;0.374;Controller (left);-0.032;0.807;0.619;-
08-12-25 15:42:50.557;Camera;0.009;1.159;0.074;Controller (right);0.181;0.787;0.373;Controller (left);-0.034;0.813;0.611;-
08-12-25 15:42:50.569;Camera;0.010;1.159;0.074;Controller (right);0.183;0.787;0.373;Controller (left);-0.037;0.819;0.602;-
08-12-25 15:42:50.580;Camera;0.012;1.158;0.073;Controller (right);0.184;0.787;0.373;Controller (left);-0.040;0.825;0.592;-
08-12-25 15:42:50.591;Camera;0.013;1.158;0.072;Controller (right);0.186;0.787;0.372;Controller (left);-0.044;0.832;0.581;-
08-12-25 15:42:50.602;Camera;0.014;1.157;0.072;Controller (right);0.187;0.786;0.372;Controller (left);-0.048;0.839;0.568;-
08-12-25 15:42:50.613;Camera;0.015;1.157;0.071;Controller (right);0.189;0.786;0.371;Controller (left);-0.053;0.846;0.556;-
08-12-25 15:42:50.624;Camera;0.017;1.156;0.070;Controller (right);0.191;0.786;0.371;Controller (left);-0.060;0.852;0.542;-
08-12-25 15:42:50.635;Camera;0.017;1.156;0.069;Controller (right);0.192;0.786;0.370;Controller (left);-0.067;0.858;0.528;-
08-12-25 15:42:50.646;Camera;0.018;1.155;0.069;Controller (right);0.194;0.785;0.370;Controller (left);-0.073;0.863;0.514;-
08-12-25 15:42:50.658;Camera;0.019;1.155;0.068;Controller (right);0.195;0.786;0.369;Controller (left);-0.080;0.867;0.499;-
08-12-25 15:42:50.669;Camera;0.020;1.154;0.066;Controller (right);0.196;0.786;0.369;Controller (left);-0.088;0.871;0.483;-
08-12-25 15:42:50.680;Camera;0.020;1.154;0.065;Controller (right);0.197;0.786;0.368;Controller (left);-0.096;0.873;0.469;-
08-12-25 15:42:50.691;Camera;0.021;1.154;0.064;Controller (right);0.197;0.786;0.368;Controller (left);-0.103;0.875;0.455;-
08-12-25 15:42:50.702;Camera;0.021;1.154;0.062;Controller (right);0.198;0.786;0.367;Controller (left);-0.111;0.877;0.440;-
08-12-25 15:42:50.714;Camera;0.021;1.154;0.061;Controller (right);0.198;0.786;0.367;Controller (left);-0.119;0.878;0.426;-
08-12-25 15:42:50.724;Camera;0.022;1.154;0.059;Controller (right);0.198;0.786;0.366;Controller (left);-0.126;0.878;0.415;-
08-12-25 15:42:50.735;Camera;0.022;1.155;0.058;Controller (right);0.198;0.786;0.366;Controller (left);-0.134;0.878;0.402;-
08-12-25 15:42:50.747;Camera;0.022;1.155;0.056;Controller (right);0.198;0.786;0.365;Controller (left);-0.142;0.877;0.391;-
08-12-25 15:42:50.758;Camera;0.022;1.156;0.054;Controller (right);0.198;0.786;0.365;Controller (left);-0.149;0.875;0.380;-
08-12-25 15:42:50.769;Camera;0.022;1.157;0.052;Controller (right);0.198;0.786;0.364;Controller (left);-0.157;0.874;0.370;-
08-12-25 15:42:50.781;Camera;0.022;1.158;0.051;Controller (right);0.197;0.787;0.364;Controller (left);-0.165;0.871;0.361;-
08-12-25 15:42:50.791;Camera;0.022;1.158;0.049;Controller (right);0.197;0.787;0.364;Controller (left);-0.172;0.869;0.352;-
08-12-25 15:42:50.802;Camera;0.021;1.159;0.047;Controller (right);0.197;0.787;0.364;Controller (left);-0.179;0.867;0.344;-
08-12-25 15:42:50.814;Camera;0.021;1.159;0.046;Controller (right);0.197;0.787;0.363;Controller (left);-0.186;0.864;0.335;-
08-12-25 15:42:50.824;Camera;0.021;1.160;0.044;Controller (right);0.196;0.788;0.363;Controller (left);-0.193;0.861;0.329;-
08-12-25 15:42:50.836;Camera;0.020;1.161;0.042;Controller (right);0.196;0.788;0.363;Controller (left);-0.199;0.857;0.323;-
08-12-25 15:42:50.846;Camera;0.019;1.161;0.041;Controller (right);0.195;0.788;0.364;Controller (left);-0.205;0.854;0.319;-
08-12-25 15:42:50.858;Camera;0.018;1.162;0.039;Controller (right);0.195;0.788;0.364;Controller (left);-0.212;0.850;0.316;-
08-12-25 15:42:50.869;Camera;0.018;1.162;0.037;Controller (right);0.195;0.789;0.364;Controller (left);-0.217;0.846;0.313;-
08-12-25 15:42:50.880;Camera;0.017;1.162;0.036;Controller (right);0.195;0.789;0.364;Controller (left);-0.222;0.842;0.312;-
08-12-25 15:42:50.891;Camera;0.016;1.163;0.035;Controller (right);0.194;0.789;0.365;Controller (left);-0.227;0.838;0.309;-
08-12-25 15:42:50.902;Camera;0.015;1.163;0.033;Controller (right);0.194;0.789;0.365;Controller (left);-0.231;0.834;0.307;-
08-12-25 15:42:50.913;Camera;0.013;1.164;0.032;Controller (right);0.194;0.789;0.366;Controller (left);-0.234;0.831;0.306;-
08-12-25 15:42:50.924;Camera;0.012;1.164;0.031;Controller (right);0.194;0.789;0.367;Controller (left);-0.237;0.828;0.304;-
08-12-25 15:42:50.935;Camera;0.011;1.165;0.030;Controller (right);0.194;0.788;0.367;Controller (left);-0.241;0.824;0.303;-
08-12-25 15:42:50.946;Camera;0.010;1.165;0.029;Controller (right);0.193;0.788;0.368;Controller (left);-0.242;0.822;0.303;-
08-12-25 15:42:50.957;Camera;0.009;1.165;0.028;Controller (right);0.193;0.788;0.369;Controller (left);-0.244;0.819;0.302;-
08-12-25 15:42:50.970;Camera;0.008;1.166;0.027;Controller (right);0.192;0.788;0.370;Controller (left);-0.245;0.817;0.301;-
08-12-25 15:42:50.980;Camera;0.006;1.166;0.027;Controller (right);0.191;0.788;0.370;Controller (left);-0.247;0.814;0.301;-
08-12-25 15:42:50.991;Camera;0.005;1.167;0.026;Controller (right);0.190;0.788;0.370;Controller (left);-0.247;0.812;0.301;-
08-12-25 15:42:51.002;Camera;0.004;1.167;0.026;Controller (right);0.189;0.788;0.371;Controller (left);-0.248;0.811;0.301;-
08-12-25 15:42:51.014;Camera;0.003;1.167;0.025;Controller (right);0.188;0.788;0.371;Controller (left);-0.249;0.809;0.301;-
08-12-25 15:42:51.024;Camera;0.002;1.168;0.025;Controller (right);0.187;0.788;0.371;Controller (left);-0.249;0.807;0.301;-
08-12-25 15:42:51.036;Camera;0.001;1.168;0.024;Controller (right);0.186;0.788;0.371;Controller (left);-0.250;0.806;0.301;-
08-12-25 15:42:51.046;Camera;0.000;1.168;0.024;Controller (right);0.185;0.788;0.371;Controller (left);-0.250;0.804;0.301;-
08-12-25 15:42:51.057;Camera;-0.001;1.168;0.024;Controller (right);0.184;0.788;0.371;Controller (left);-0.250;0.803;0.302;-
08-12-25 15:42:51.069;Camera;-0.002;1.169;0.024;Controller (right);0.183;0.788;0.371;Controller (left);-0.250;0.802;0.303;-
08-12-25 15:42:51.080;Camera;-0.003;1.169;0.024;Controller (right);0.182;0.788;0.371;Controller (left);-0.250;0.801;0.304;-
08-12-25 15:42:51.090;Camera;-0.004;1.169;0.024;Controller (right);0.181;0.789;0.371;Controller (left);-0.250;0.801;0.305;-
08-12-25 15:42:51.102;Camera;-0.005;1.169;0.023;Controller (right);0.180;0.789;0.371;Controller (left);-0.250;0.801;0.306;-
08-12-25 15:42:51.112;Camera;-0.006;1.169;0.023;Controller (right);0.180;0.789;0.370;Controller (left);-0.250;0.801;0.306;-
08-12-25 15:42:51.124;Camera;-0.007;1.169;0.023;Controller (right);0.179;0.789;0.370;Controller (left);-0.250;0.801;0.306;-
08-12-25 15:42:51.136;Camera;-0.007;1.169;0.023;Controller (right);0.178;0.789;0.370;Controller (left);-0.250;0.801;0.306;-
08-12-25 15:42:51.146;Camera;-0.008;1.169;0.023;Controller (right);0.178;0.789;0.370;Controller (left);-0.251;0.801;0.306;-
08-12-25 15:42:51.157;Camera;-0.009;1.169;0.023;Controller (right);0.178;0.789;0.370;Controller (left);-0.252;0.801;0.306;-
08-12-25 15:42:51.169;Camera;-0.009;1.169;0.023;Controller (right);0.177;0.789;0.370;Controller (left);-0.252;0.801;0.306;-
08-12-25 15:42:51.180;Camera;-0.010;1.169;0.023;Controller (right);0.177;0.789;0.370;Controller (left);-0.252;0.801;0.306;-
08-12-25 15:42:51.191;Camera;-0.011;1.169;0.023;Controller (right);0.177;0.789;0.370;Controller (left);-0.252;0.801;0.307;-
08-12-25 15:42:51.202;Camera;-0.011;1.169;0.023;Controller (right);0.177;0.789;0.370;Controller (left);-0.252;0.800;0.307;-
08-12-25 15:42:51.214;Camera;-0.011;1.169;0.022;Controller (right);0.177;0.789;0.370;Controller (left);-0.252;0.800;0.308;-
08-12-25 15:42:51.224;Camera;-0.012;1.169;0.022;Controller (right);0.178;0.789;0.370;Controller (left);-0.252;0.799;0.308;-
08-12-25 15:42:51.236;Camera;-0.012;1.169;0.022;Controller (right);0.178;0.788;0.370;Controller (left);-0.251;0.799;0.308;-
08-12-25 15:42:51.246;Camera;-0.012;1.169;0.022;Controller (right);0.179;0.788;0.370;Controller (left);-0.251;0.798;0.309;-
08-12-25 15:42:51.257;Camera;-0.012;1.169;0.022;Controller (right);0.179;0.788;0.371;Controller (left);-0.250;0.798;0.309;-
08-12-25 15:42:51.269;Camera;-0.012;1.169;0.022;Controller (right);0.180;0.788;0.371;Controller (left);-0.250;0.798;0.309;-
08-12-25 15:42:51.280;Camera;-0.012;1.169;0.022;Controller (right);0.181;0.788;0.371;Controller (left);-0.249;0.798;0.308;-
08-12-25 15:42:51.291;Camera;-0.012;1.169;0.022;Controller (right);0.182;0.788;0.371;Controller (left);-0.248;0.798;0.308;-
08-12-25 15:42:51.302;Camera;-0.012;1.169;0.022;Controller (right);0.183;0.787;0.371;Controller (left);-0.248;0.798;0.308;-
08-12-25 15:42:51.312;Camera;-0.012;1.169;0.022;Controller (right);0.184;0.787;0.370;Controller (left);-0.247;0.798;0.309;-
08-12-25 15:42:51.324;Camera;-0.012;1.169;0.022;Controller (right);0.184;0.787;0.370;Controller (left);-0.246;0.799;0.308;-
08-12-25 15:42:51.336;Camera;-0.012;1.169;0.022;Controller (right);0.185;0.788;0.370;Controller (left);-0.246;0.799;0.309;-
08-12-25 15:42:51.346;Camera;-0.012;1.169;0.022;Controller (right);0.186;0.788;0.370;Controller (left);-0.245;0.799;0.309;-
08-12-25 15:42:51.357;Camera;-0.011;1.169;0.022;Controller (right);0.186;0.788;0.370;Controller (left);-0.244;0.799;0.309;-
08-12-25 15:42:51.369;Camera;-0.011;1.169;0.022;Controller (right);0.187;0.788;0.370;Controller (left);-0.243;0.798;0.309;-
08-12-25 15:42:51.380;Camera;-0.011;1.169;0.022;Controller (right);0.188;0.788;0.370;Controller (left);-0.242;0.798;0.309;-
08-12-25 15:42:51.390;Camera;-0.010;1.169;0.022;Controller (right);0.188;0.788;0.370;Controller (left);-0.241;0.798;0.309;-
08-12-25 15:42:51.402;Camera;-0.010;1.169;0.023;Controller (right);0.189;0.788;0.370;Controller (left);-0.240;0.798;0.309;-
08-12-25 15:42:51.415;Camera;-0.010;1.169;0.023;Controller (right);0.189;0.788;0.369;Controller (left);-0.239;0.798;0.309;-
08-12-25 15:42:51.425;Camera;-0.009;1.169;0.023;Controller (right);0.190;0.788;0.369;Controller (left);-0.239;0.798;0.309;-
08-12-25 15:42:51.436;Camera;-0.009;1.169;0.023;Controller (right);0.190;0.788;0.369;Controller (left);-0.238;0.798;0.309;-
08-12-25 15:42:51.446;Camera;-0.008;1.169;0.023;Controller (right);0.190;0.788;0.369;Controller (left);-0.237;0.798;0.309;-
08-12-25 15:42:51.457;Camera;-0.008;1.169;0.023;Controller (right);0.190;0.788;0.369;Controller (left);-0.237;0.798;0.309;-
08-12-25 15:42:51.468;Camera;-0.007;1.169;0.023;Controller (right);0.190;0.788;0.369;Controller (left);-0.237;0.798;0.309;-
08-12-25 15:42:51.480;Camera;-0.007;1.169;0.024;Controller (right);0.190;0.788;0.369;Controller (left);-0.236;0.798;0.309;-
08-12-25 15:42:51.491;Camera;-0.007;1.169;0.024;Controller (right);0.190;0.788;0.369;Controller (left);-0.236;0.798;0.309;-
08-12-25 15:42:51.502;Camera;-0.006;1.169;0.024;Controller (right);0.190;0.788;0.369;Controller (left);-0.236;0.798;0.309;-
08-12-25 15:42:51.513;Camera;-0.006;1.169;0.024;Controller (right);0.190;0.788;0.369;Controller (left);-0.236;0.798;0.309;-
08-12-25 15:42:51.524;Camera;-0.006;1.168;0.024;Controller (right);0.190;0.788;0.369;Controller (left);-0.236;0.798;0.309;-
